x,y,z,cos_pitch,cos_yaw
0.3,0.681,-0.0785,0.999958657065461,-0.9919880784750531
0.2992541617,0.6888409516,-0.07824874372,0.9791550885042575,-0.9905795684513118
0.2972895384,0.6964478820000001,-0.07799748744,0.9533899810936121,-0.9914471033451864
0.2941610476999999,0.7036330613,-0.07774623116,0.9643668753873119,-0.9735433382491281
0.2899522486,0.710220183,-0.07749497487,0.9483413056503583,-0.9942734736037213
0.2847731202,0.716048689,-0.07724371859,0.9886988604708187,-0.9873348587349063
0.2787571946,0.7209776818,-0.07699246231,0.987204431513827,-0.9894378447779948
0.2720581183,0.7248893274,-0.07674120603,0.9994059717217972,-0.9996887206557064
0.2648457312,0.7276916677,-0.07648994975,0.9922977496480977,-0.9815502631058464
0.2573017614,0.7293207753000001,-0.07623869347,0.988498798816623,-0.9959434074532025
0.2496152479,0.7297422001,-0.0759874371899999,0.9906694679687197,-0.9576477796935458
0.2419778034,0.7289516744,-0.0757361808999999,0.9653804320803405,-0.9980066378390514
0.2345788376,0.7269750655,-0.07548492462,0.9898635742546572,-0.9760508140435501
0.2276008602999999,0.7238675773,-0.0752336683399999,0.9716607238443687,-0.969420299382546
0.2212149795,0.7197122274,-0.07498241206,0.9761276129229333,-0.9548623584788614
0.2155767063,0.7146176395999999,-0.0747311557799999,0.9673613896221623,-0.9999941985249664
0.2108221702,0.7087152111,-0.0744798995,0.9897306504100144,-0.9906727304689235
0.2070648343,0.7021557282,-0.07422864322,0.9981322848059966,-0.980028798751122
0.2043927938,0.6951055164000001,-0.07397738693,0.9997119957955051,-0.9760552143763861
0.2028667168,0.6877422252000001,-0.07372613065,0.9813945745588812,-0.9949383925651445
0.2025184802,0.6802503517999999,-0.07347487437,0.995266998438267,-0.9799323253315605
0.2033505280999999,0.6728166189,-0.07322361809,0.9998114357025955,-0.9903260102199691
0.2053359649,0.6656253209999999,-0.07297236181,0.996318534141094,-0.9801115828524875
0.2084193793,0.6588537551,-0.07272110553,0.9907897087869081,-0.9764131905182758
0.2125183719,0.6526678505,-0.07246984925,0.997333770322287,-0.9777378923504063
0.2175257468,0.6472181033000001,-0.07221859296,0.9857960507353349,-0.9439030666179853
0.2233123084,0.6426359169,-0.07196733668,0.9803705628323872,-0.995155724310207
0.22973019,0.6390304371,-0.0717160803999999,0.9832488230817142,-0.9999724271759801
0.2366166301,0.6364859568000001,-0.07146482412,0.9771842069292643,-0.9976480616133734
0.2437980983,0.6350599539999999,-0.0712135678399999,0.9833573361740398,-0.9522432073612332
0.2510946675,0.6347818059,-0.07096231156,0.9579054969731886,-0.9604679590792846
0.2583245213,0.6356522104,-0.0707110552799999,0.9814620514441974,-0.9429275371286048
0.2653084851,0.637643323,-0.07045979899,0.9869667801112959,-0.9570738374783831
0.2718744656,0.6406996035,-0.07020854271,0.998831617117195,-0.9507359256522002
0.277861692,0.6447393474,-0.06995728643,0.943018026465971,-0.9715053640970419
0.2831246507,0.6496568588,-0.06970603015,0.9917282996273596,-0.9845336474915859
0.2875366205,0.6553252099,-0.06945477387,0.9904978141681952,-0.9775183875778501
0.2909927201,0.6615995123,-0.06920351759,0.965342870647125,-0.9987182088330351
0.2934123964,0.6683206178000001,-0.06895226131,0.9994287892973591,-0.9998776412091542
0.2947412932,0.675319154,-0.06870100503,0.9994780350454647,-0.9931741199527555
0.2949524584,0.6824197916000001,-0.06844974874,0.9518595350003122,-0.9683219080381442
0.2940468627,0.6894456363,-0.06819849246,0.9969205189219883,-0.9604196356839039
0.2920532206,0.6962226362,-0.06794723618,0.9473011078363262,-0.9954936810559696
0.2890271222,0.702583893,-0.0676959799,0.9872891448072805,-0.9916795099258053
0.2850495015,0.7083737723000001,-0.06744472362,0.9977845753699337,-0.9994277451019604
0.2802244821,0.7134517098000001,-0.06719346734,0.9793631032428108,-0.9999093018786522
0.2746766584999999,0.7176956224000001,-0.06694221106,0.9697337052051171,-0.9902750036036049
0.2685478831,0.7210048392,-0.06669095477,0.9956016736386143,-0.9408507069917827
0.2619936417999999,0.7233024845999999,-0.06643969849,0.9408068945726338,-0.9994269323451538
0.255179111,0.7245372546,-0.06618844221,0.9493283234936144,-0.9999839014249549
0.2482749954999999,0.7246845479999999,-0.06593718593,0.984179708937486,-0.9980053153166253
0.2414532527,0.7237469261,-0.06568592965,0.9598126319404185,-0.948075403995721
0.2348828096,0.7217538944,-0.06543467337,0.9998347276800671,-0.9420834092731972
0.2287253796999999,0.7187610147,-0.06518341709,0.9537595190696143,-0.9998654423689538
0.2231314835,0.714848374,-0.0649321608,0.9893422490636177,-0.9873285438756005
0.2182367699,0.7101184528,-0.06468090452,0.9916869868363168,-0.9600650019768405
0.2141587293,0.7046934469,-0.06442964824,0.9993897208742798,-0.9784633625829383
0.2109938764,0.6987121155,-0.06417839196,0.9946921724389499,-0.9861360267520992
0.2088154726999999,0.6923262346,-0.06392713568,0.9461642042618159,-0.9458025670973172
0.2076718395,0.6856967469999999,-0.0636758794,0.9989145267732552,-0.953222526612685
0.2075853017999999,0.6789897072,-0.06342462312,0.9952359870537065,-0.9990952774356676
0.2085517855,0.6723721219000001,-0.06317336683,0.996117610716665,-0.9719400461902528
0.2105410735,0.6660077917,-0.06292211055,0.9477790617252946,-0.9998987158020388
